__run_id,__done,llm,code
run_5_repetition_16,TODO,chatgpt_temp_0.0,53
run_6_repetition_16,TODO,chatgpt_temp_0.0,66
run_7_repetition_16,TODO,chatgpt_temp_0.0,52
run_8_repetition_16,TODO,chatgpt_temp_0.0,16
run_9_repetition_16,TODO,gpt-4_temp_0.0,4
run_10_repetition_16,TODO,gpt-4_temp_0.0,61
run_11_repetition_16,TODO,gpt-4_temp_0.0,79
run_12_repetition_16,TODO,gpt-4_temp_0.0,63
run_13_repetition_16,TODO,gpt-4_temp_0.0,90
run_14_repetition_16,TODO,gpt-4_temp_0.0,53
run_15_repetition_16,TODO,gpt-4_temp_0.0,66
run_16_repetition_16,TODO,gpt-4_temp_0.0,52
run_17_repetition_16,TODO,gpt-4_temp_0.0,16
run_18_repetition_16,TODO,deepseek-coder-33b-instruct_temp_0.0,4
run_19_repetition_16,TODO,deepseek-coder-33b-instruct_temp_0.0,61
run_20_repetition_16,TODO,deepseek-coder-33b-instruct_temp_0.0,79
run_21_repetition_16,TODO,deepseek-coder-33b-instruct_temp_0.0,63
run_22_repetition_16,TODO,deepseek-coder-33b-instruct_temp_0.0,90
run_23_repetition_16,TODO,deepseek-coder-33b-instruct_temp_0.0,53
run_24_repetition_16,TODO,deepseek-coder-33b-instruct_temp_0.0,66
run_25_repetition_16,TODO,deepseek-coder-33b-instruct_temp_0.0,52
run_26_repetition_16,TODO,deepseek-coder-33b-instruct_temp_0.0,16
run_0_repetition_17,TODO,chatgpt_temp_0.0,4
run_1_repetition_17,TODO,chatgpt_temp_0.0,61
run_2_repetition_17,TODO,chatgpt_temp_0.0,79
run_3_repetition_17,TODO,chatgpt_temp_0.0,63
run_4_repetition_17,TODO,chatgpt_temp_0.0,90
run_5_repetition_17,TODO,chatgpt_temp_0.0,53
run_6_repetition_17,TODO,chatgpt_temp_0.0,66
run_7_repetition_17,TODO,chatgpt_temp_0.0,52
run_8_repetition_17,TODO,chatgpt_temp_0.0,16
run_9_repetition_17,TODO,gpt-4_temp_0.0,4
run_10_repetition_17,TODO,gpt-4_temp_0.0,61
run_11_repetition_17,TODO,gpt-4_temp_0.0,79
run_12_repetition_17,TODO,gpt-4_temp_0.0,63
run_13_repetition_17,TODO,gpt-4_temp_0.0,90
run_14_repetition_17,TODO,gpt-4_temp_0.0,53
run_15_repetition_17,TODO,gpt-4_temp_0.0,66
run_16_repetition_17,TODO,gpt-4_temp_0.0,52
run_17_repetition_17,TODO,gpt-4_temp_0.0,16
run_18_repetition_17,TODO,deepseek-coder-33b-instruct_temp_0.0,4
run_19_repetition_17,TODO,deepseek-coder-33b-instruct_temp_0.0,61
run_20_repetition_17,TODO,deepseek-coder-33b-instruct_temp_0.0,79
run_21_repetition_17,TODO,deepseek-coder-33b-instruct_temp_0.0,63
run_22_repetition_17,TODO,deepseek-coder-33b-instruct_temp_0.0,90
run_23_repetition_17,TODO,deepseek-coder-33b-instruct_temp_0.0,53
run_24_repetition_17,TODO,deepseek-coder-33b-instruct_temp_0.0,66
run_25_repetition_17,TODO,deepseek-coder-33b-instruct_temp_0.0,52
run_26_repetition_17,TODO,deepseek-coder-33b-instruct_temp_0.0,16
run_0_repetition_18,TODO,chatgpt_temp_0.0,4
run_1_repetition_18,TODO,chatgpt_temp_0.0,61
run_2_repetition_18,TODO,chatgpt_temp_0.0,79
run_3_repetition_18,TODO,chatgpt_temp_0.0,63
run_4_repetition_18,TODO,chatgpt_temp_0.0,90
run_5_repetition_18,TODO,chatgpt_temp_0.0,53
run_6_repetition_18,TODO,chatgpt_temp_0.0,66
run_7_repetition_18,TODO,chatgpt_temp_0.0,52
run_8_repetition_18,TODO,chatgpt_temp_0.0,16
run_9_repetition_18,TODO,gpt-4_temp_0.0,4
run_10_repetition_18,TODO,gpt-4_temp_0.0,61
run_11_repetition_18,TODO,gpt-4_temp_0.0,79
run_12_repetition_18,TODO,gpt-4_temp_0.0,63
run_13_repetition_18,TODO,gpt-4_temp_0.0,90
run_14_repetition_18,TODO,gpt-4_temp_0.0,53
run_15_repetition_18,TODO,gpt-4_temp_0.0,66
run_16_repetition_18,TODO,gpt-4_temp_0.0,52
run_17_repetition_18,TODO,gpt-4_temp_0.0,16
run_18_repetition_18,TODO,deepseek-coder-33b-instruct_temp_0.0,4
run_19_repetition_18,TODO,deepseek-coder-33b-instruct_temp_0.0,61
run_20_repetition_18,TODO,deepseek-coder-33b-instruct_temp_0.0,79
run_21_repetition_18,TODO,deepseek-coder-33b-instruct_temp_0.0,63
run_22_repetition_18,TODO,deepseek-coder-33b-instruct_temp_0.0,90
run_23_repetition_18,TODO,deepseek-coder-33b-instruct_temp_0.0,53
run_24_repetition_18,TODO,deepseek-coder-33b-instruct_temp_0.0,66
run_25_repetition_18,TODO,deepseek-coder-33b-instruct_temp_0.0,52
run_26_repetition_18,TODO,deepseek-coder-33b-instruct_temp_0.0,16
run_0_repetition_19,TODO,chatgpt_temp_0.0,4
run_1_repetition_19,TODO,chatgpt_temp_0.0,61
run_2_repetition_19,TODO,chatgpt_temp_0.0,79
run_3_repetition_19,TODO,chatgpt_temp_0.0,63
run_4_repetition_19,TODO,chatgpt_temp_0.0,90
run_5_repetition_19,TODO,chatgpt_temp_0.0,53
run_6_repetition_19,TODO,chatgpt_temp_0.0,66
run_7_repetition_19,TODO,chatgpt_temp_0.0,52
run_8_repetition_19,TODO,chatgpt_temp_0.0,16
run_9_repetition_19,TODO,gpt-4_temp_0.0,4
run_10_repetition_19,TODO,gpt-4_temp_0.0,61
run_11_repetition_19,TODO,gpt-4_temp_0.0,79
run_12_repetition_19,TODO,gpt-4_temp_0.0,63
run_13_repetition_19,TODO,gpt-4_temp_0.0,90
run_14_repetition_19,TODO,gpt-4_temp_0.0,53
run_15_repetition_19,TODO,gpt-4_temp_0.0,66
run_16_repetition_19,TODO,gpt-4_temp_0.0,52
run_17_repetition_19,TODO,gpt-4_temp_0.0,16
run_18_repetition_19,TODO,deepseek-coder-33b-instruct_temp_0.0,4
run_19_repetition_19,TODO,deepseek-coder-33b-instruct_temp_0.0,61
run_20_repetition_19,TODO,deepseek-coder-33b-instruct_temp_0.0,79
run_21_repetition_19,TODO,deepseek-coder-33b-instruct_temp_0.0,63
run_22_repetition_19,TODO,deepseek-coder-33b-instruct_temp_0.0,90
run_23_repetition_19,TODO,deepseek-coder-33b-instruct_temp_0.0,53
run_24_repetition_19,TODO,deepseek-coder-33b-instruct_temp_0.0,66
run_25_repetition_19,TODO,deepseek-coder-33b-instruct_temp_0.0,52
run_26_repetition_19,TODO,deepseek-coder-33b-instruct_temp_0.0,16
run_0_repetition_20,TODO,chatgpt_temp_0.0,4
run_1_repetition_20,TODO,chatgpt_temp_0.0,61
run_2_repetition_20,TODO,chatgpt_temp_0.0,79
run_3_repetition_20,TODO,chatgpt_temp_0.0,63
run_4_repetition_20,TODO,chatgpt_temp_0.0,90
run_5_repetition_20,TODO,chatgpt_temp_0.0,53
run_6_repetition_20,TODO,chatgpt_temp_0.0,66
run_7_repetition_20,TODO,chatgpt_temp_0.0,52
run_8_repetition_20,TODO,chatgpt_temp_0.0,16
run_9_repetition_20,TODO,gpt-4_temp_0.0,4
run_10_repetition_20,TODO,gpt-4_temp_0.0,61
run_11_repetition_20,TODO,gpt-4_temp_0.0,79
run_12_repetition_20,TODO,gpt-4_temp_0.0,63
run_13_repetition_20,TODO,gpt-4_temp_0.0,90
run_14_repetition_20,TODO,gpt-4_temp_0.0,53
run_15_repetition_20,TODO,gpt-4_temp_0.0,66
run_16_repetition_20,TODO,gpt-4_temp_0.0,52
run_17_repetition_20,TODO,gpt-4_temp_0.0,16
run_18_repetition_20,TODO,deepseek-coder-33b-instruct_temp_0.0,4
run_19_repetition_20,TODO,deepseek-coder-33b-instruct_temp_0.0,61
run_20_repetition_20,TODO,deepseek-coder-33b-instruct_temp_0.0,79
run_21_repetition_20,TODO,deepseek-coder-33b-instruct_temp_0.0,63
run_22_repetition_20,TODO,deepseek-coder-33b-instruct_temp_0.0,90
run_23_repetition_20,TODO,deepseek-coder-33b-instruct_temp_0.0,53
run_24_repetition_20,TODO,deepseek-coder-33b-instruct_temp_0.0,66
run_25_repetition_20,TODO,deepseek-coder-33b-instruct_temp_0.0,52
run_26_repetition_20,TODO,deepseek-coder-33b-instruct_temp_0.0,16
